geogname1,type,event_id,period_no,occ_year,occ_month,occ_day,loss,standard_deviation,exposure_value
Maritime,1_analytic_mean,9627165,4367,4367,1,1,23373986.0,0.0,86638168.0
Maritime,1_analytic_mean,10006374,7330,7330,1,1,23373986.0,0.0,85417912.0
Plateaux,1_analytic_mean,10136081,8346,8346,1,1,23353302.0,0.0,58572284.0
Savanes,1_analytic_mean,10070846,7832,7832,1,1,23306882.0,0.0,57352028.0
Maritime,1_analytic_mean,9151677,635,635,1,1,23300770.0,0.0,80536888.0
Maritime,1_analytic_mean,10168436,8599,8599,1,1,23288568.0,0.0,79316632.0
Savanes,1_analytic_mean,9084293,107,107,1,1,23282472.0,0.0,56741900.0
Savanes,1_analytic_mean,10032390,7533,7533,1,1,23282472.0,0.0,56131772.0
Savanes,1_analytic_mean,10042581,7612,7612,1,1,23282472.0,0.0,57352028.0
Savanes,1_analytic_mean,10340938,9957,9957,1,1,23276372.0,0.0,56131772.0
Savanes,1_analytic_mean,9139058,538,538,1,1,23270274.0,0.0,53081132.0
Maritime,1_analytic_mean,9701115,4950,4950,1,1,23239756.0,0.0,86638168.0
Savanes,1_analytic_mean,9825670,5923,5923,1,1,23215360.0,0.0,56131772.0
Savanes,1_analytic_mean,10276219,9450,9450,1,1,23215358.0,0.0,55521644.0
Savanes,1_analytic_mean,9870450,6275,6275,1,1,23203156.0,0.0,56741900.0
Savanes,1_analytic_mean,10250141,9245,9245,1,1,23203156.0,0.0,56131772.0
Savanes,1_analytic_mean,9244779,1368,1368,1,1,23129946.0,0.0,53081132.0
Savanes,1_analytic_mean,10344591,9984,9984,1,1,23111638.0,0.0,55521644.0
Maritime,1_analytic_mean,9635493,4432,4432,1,1,23093328.0,0.0,84807784.0
Savanes,1_analytic_mean,10168736,8601,8601,1,1,23068928.0,0.0,56741900.0
Savanes,1_analytic_mean,9684590,4821,4821,1,1,23056726.0,0.0,56131772.0
Savanes,1_analytic_mean,10302297,9654,9654,1,1,23056726.0,0.0,56131772.0
Savanes,1_analytic_mean,10259063,9317,9317,1,1,23056726.0,0.0,56131772.0
Savanes,1_analytic_mean,9644600,4506,4506,1,1,23050628.0,0.0,53691260.0
Savanes,1_analytic_mean,10268516,9390,9390,1,1,23032322.0,0.0,51860876.0
Savanes,1_analytic_mean,9423694,2776,2776,1,1,23020120.0,0.0,54911516.0
Maritime,1_analytic_mean,9672246,4721,4721,1,1,22983502.0,0.0,85417912.0
Savanes,1_analytic_mean,9162766,721,721,1,1,22977410.0,0.0,56131772.0
Savanes,1_analytic_mean,9754259,5370,5370,1,1,22971312.0,0.0,53691260.0
Savanes,1_analytic_mean,9465871,3101,3101,1,1,22959104.0,0.0,56741900.0
Savanes,1_analytic_mean,9197923,1001,1001,1,1,22928604.0,0.0,51860876.0
Savanes,1_analytic_mean,9996097,7250,7250,1,1,22922498.0,0.0,55521644.0
Savanes,1_analytic_mean,9749974,5337,5337,1,1,22916396.0,0.0,54911516.0
Savanes,1_analytic_mean,9641488,4481,4481,1,1,22898092.0,0.0,53081132.0
Maritime,1_analytic_mean,10060723,7757,7757,1,1,22891984.0,0.0,83587528.0
Savanes,1_analytic_mean,9478663,3198,3198,1,1,22879792.0,0.0,48810236.0
Savanes,1_analytic_mean,10246223,9216,9216,1,1,22855386.0,0.0,50030492.0
Savanes,1_analytic_mean,9663305,4651,4651,1,1,22824880.0,0.0,47589980.0
Savanes,1_analytic_mean,9857085,6171,6171,1,1,22800476.0,0.0,49420364.0
Savanes,1_analytic_mean,9536480,3653,3653,1,1,22800474.0,0.0,48810236.0
Savanes,1_analytic_mean,10256858,9300,9300,1,1,22782172.0,0.0,51860876.0
Savanes,1_analytic_mean,9294904,1760,1760,1,1,22776068.0,0.0,55521644.0
Savanes,1_analytic_mean,10138197,8363,8363,1,1,22776068.0,0.0,55521644.0
Savanes,1_analytic_mean,9947460,6874,6874,1,1,22776068.0,0.0,55521644.0
Maritime,1_analytic_mean,9629579,4386,4386,1,1,22776060.0,0.0,86028040.0
Savanes,1_analytic_mean,9669986,4704,4704,1,1,22751664.0,0.0,51250748.0
Savanes,1_analytic_mean,9446114,2947,2947,1,1,22721158.0,0.0,49420364.0
Savanes,1_analytic_mean,10166161,8582,8582,1,1,22721156.0,0.0,54301388.0
Maritime,1_analytic_mean,9562341,3853,3853,1,1,22718278.0,0.0,88468552.0
Savanes,1_analytic_mean,10012937,7382,7382,1,1,22708954.0,0.0,54911516.0
Savanes,1_analytic_mean,9758733,5404,5404,1,1,22696752.0,0.0,55521644.0
Savanes,1_analytic_mean,9823971,5910,5910,1,1,22690648.0,0.0,55521644.0
Savanes,1_analytic_mean,9191389,949,949,1,1,22684546.0,0.0,55521644.0
Savanes,1_analytic_mean,9418442,2736,2736,1,1,22678448.0,0.0,51250748.0
Maritime,1_analytic_mean,9753419,5364,5364,1,1,22672338.0,0.0,82977400.0
Savanes,1_analytic_mean,10280292,9481,9481,1,1,22641840.0,0.0,54911516.0
Savanes,1_analytic_mean,10030916,7522,7522,1,1,22635742.0,0.0,51860876.0
Savanes,1_analytic_mean,10127442,8277,8277,1,1,22635742.0,0.0,52471004.0
Savanes,1_analytic_mean,9203682,1045,1045,1,1,22629638.0,0.0,54911516.0
Maritime,1_analytic_mean,10302029,9652,9652,1,1,22629628.0,0.0,80536888.0
Savanes,1_analytic_mean,9282582,1667,1667,1,1,22623534.0,0.0,54911516.0
Savanes,1_analytic_mean,9396972,2567,2567,1,1,22623534.0,0.0,54911516.0
Savanes,1_analytic_mean,9332609,2059,2059,1,1,22586930.0,0.0,48200108.0
Maritime,1_analytic_mean,9911717,6600,6600,1,1,22584050.0,0.0,87858424.0
Savanes,1_analytic_mean,10212547,8950,8950,1,1,22574724.0,0.0,52471004.0
Savanes,1_analytic_mean,10037412,7572,7572,1,1,22568628.0,0.0,51860876.0
Savanes,1_analytic_mean,10067319,7806,7806,1,1,22556420.0,0.0,54911516.0
Savanes,1_analytic_mean,9894592,6465,6465,1,1,22544218.0,0.0,55521644.0
Maritime,1_analytic_mean,9722571,5119,5119,1,1,22544214.0,0.0,81757144.0
Savanes,1_analytic_mean,10118369,8205,8205,1,1,22538116.0,0.0,55521644.0
Maritime,1_analytic_mean,10191193,8781,8781,1,1,22538112.0,0.0,83587528.0
Savanes,1_analytic_mean,9213613,1121,1121,1,1,22519816.0,0.0,47589980.0
Savanes,1_analytic_mean,9197125,995,995,1,1,22519816.0,0.0,47589980.0
Savanes,1_analytic_mean,9537689,3662,3662,1,1,22501514.0,0.0,51860876.0
Savanes,1_analytic_mean,9227015,1229,1229,1,1,22495408.0,0.0,54301388.0
Savanes,1_analytic_mean,9649543,4544,4544,1,1,22489310.0,0.0,51860876.0
Savanes,1_analytic_mean,9887462,6409,6409,1,1,22477102.0,0.0,54911516.0
Savanes,1_analytic_mean,9434173,2856,2856,1,1,22434394.0,0.0,54301388.0
Savanes,1_analytic_mean,9146600,595,595,1,1,22428294.0,0.0,53691260.0
Savanes,1_analytic_mean,9653324,4573,4573,1,1,22422196.0,0.0,51860876.0
Savanes,1_analytic_mean,9200089,1018,1018,1,1,22422192.0,0.0,54301388.0
Maritime,1_analytic_mean,9381334,2443,2443,1,1,22416084.0,0.0,90909064.0
Savanes,1_analytic_mean,9357541,2254,2254,1,1,22409990.0,0.0,54911516.0
Maritime,1_analytic_mean,9924410,6697,6697,1,1,22409984.0,0.0,84807784.0
Maritime,1_analytic_mean,10067785,7809,7809,1,1,22397472.0,0.0,87858424.0
Maritime,1_analytic_mean,9745128,5299,5299,1,1,22391682.0,0.0,83587528.0
Maritime,1_analytic_mean,10188817,8762,8762,1,1,22367276.0,0.0,85417912.0
Savanes,1_analytic_mean,9506692,3417,3417,1,1,22361180.0,0.0,53691260.0
Savanes,1_analytic_mean,9811104,5810,5810,1,1,22330676.0,0.0,50030492.0
Savanes,1_analytic_mean,9939562,6812,6812,1,1,22287968.0,0.0,51860876.0
Savanes,1_analytic_mean,10037815,7575,7575,1,1,22287964.0,0.0,53081132.0
Maritime,1_analytic_mean,10034451,7550,7550,1,1,22287958.0,0.0,83587528.0
Savanes,1_analytic_mean,10014631,7395,7395,1,1,22263562.0,0.0,51250748.0
Savanes,1_analytic_mean,9330713,2045,2045,1,1,22263558.0,0.0,54301388.0
Savanes,1_analytic_mean,10341884,9964,9964,1,1,22251358.0,0.0,54301388.0
Savanes,1_analytic_mean,9437018,2877,2877,1,1,22251358.0,0.0,50640620.0
Maritime,1_analytic_mean,9790221,5651,5651,1,1,22245250.0,0.0,83587528.0
Savanes,1_analytic_mean,9456630,3029,3029,1,1,22196446.0,0.0,51250748.0
Maritime,1_analytic_mean,9907424,6566,6566,1,1,22196130.0,0.0,86638168.0
Savanes,1_analytic_mean,10011322,7370,7370,1,1,22190346.0,0.0,49420364.0
Savanes,1_analytic_mean,9709275,5012,5012,1,1,22184244.0,0.0,50030492.0
Savanes,1_analytic_mean,9986084,7174,7174,1,1,22184244.0,0.0,53691260.0
Savanes,1_analytic_mean,9791905,5663,5663,1,1,22184244.0,0.0,54301388.0
Maritime,1_analytic_mean,9149785,620,620,1,1,22178136.0,0.0,82977400.0
Savanes,1_analytic_mean,9588582,4060,4060,1,1,22165944.0,0.0,50640620.0
Savanes,1_analytic_mean,9606274,4202,4202,1,1,22129334.0,0.0,50030492.0
Savanes,1_analytic_mean,9984220,7160,7160,1,1,22129334.0,0.0,50030492.0
Savanes,1_analytic_mean,10261300,9333,9333,1,1,22129334.0,0.0,50030492.0
Savanes,1_analytic_mean,9476264,3180,3180,1,1,22129334.0,0.0,50030492.0
Savanes,1_analytic_mean,9309403,1875,1875,1,1,22117130.0,0.0,53081132.0
Savanes,1_analytic_mean,10001631,7292,7292,1,1,22117130.0,0.0,53081132.0
Savanes,1_analytic_mean,9982506,7147,7147,1,1,22098826.0,0.0,50640620.0
Maritime,1_analytic_mean,9870168,6273,6273,1,1,22098818.0,0.0,83587528.0
Maritime,1_analytic_mean,9357007,2250,2250,1,1,22074104.0,0.0,84807784.0
Savanes,1_analytic_mean,9347877,2177,2177,1,1,22062218.0,0.0,50640620.0
Savanes,1_analytic_mean,10061029,7759,7759,1,1,22062218.0,0.0,50030492.0
Maritime,1_analytic_mean,9944598,6851,6851,1,1,22061902.0,0.0,85417912.0
Savanes,1_analytic_mean,9324640,1997,1997,1,1,22050014.0,0.0,51250748.0
Maritime,1_analytic_mean,10046990,7647,7647,1,1,22043908.0,0.0,82367272.0
Maritime,1_analytic_mean,10060470,7755,7755,1,1,22031706.0,0.0,82977400.0
Savanes,1_analytic_mean,9461450,3066,3066,1,1,21982902.0,0.0,49420364.0
Savanes,1_analytic_mean,9839289,6031,6031,1,1,21976800.0,0.0,50640620.0
Savanes,1_analytic_mean,9541283,3689,3689,1,1,21915788.0,0.0,49420364.0
Savanes,1_analytic_mean,9424792,2784,2784,1,1,21915788.0,0.0,49420364.0
Savanes,1_analytic_mean,9271849,1579,1579,1,1,21915786.0,0.0,50030492.0
Savanes,1_analytic_mean,9979658,7126,7126,1,1,21915786.0,0.0,49420364.0
Savanes,1_analytic_mean,9903496,6535,6535,1,1,21915786.0,0.0,50030492.0
Savanes,1_analytic_mean,9649978,4547,4547,1,1,21897486.0,0.0,50030492.0
Maritime,1_analytic_mean,9415715,2714,2714,1,1,21897478.0,0.0,78096376.0
Savanes,1_analytic_mean,10078495,7890,7890,1,1,21885284.0,0.0,50030492.0
Savanes,1_analytic_mean,9229068,1244,1244,1,1,21848672.0,0.0,50640620.0
Savanes,1_analytic_mean,9178593,848,848,1,1,21830372.0,0.0,49420364.0
Savanes,1_analytic_mean,10189094,8764,8764,1,1,21830370.0,0.0,52471004.0
Maritime,1_analytic_mean,9202031,1032,1032,1,1,21793446.0,0.0,83587528.0
Savanes,1_analytic_mean,9235568,1296,1296,1,1,21775458.0,0.0,51860876.0
Maritime,1_analytic_mean,9796362,5697,5697,1,1,21763250.0,0.0,81757144.0
Savanes,1_analytic_mean,9540534,3684,3684,1,1,21732748.0,0.0,50640620.0
Savanes,1_analytic_mean,9331541,2051,2051,1,1,21726648.0,0.0,50030492.0
Savanes,1_analytic_mean,10274924,9441,9441,1,1,21726646.0,0.0,50030492.0
Maritime,1_analytic_mean,9804991,5763,5763,1,1,21720540.0,0.0,89078680.0
Maritime,1_analytic_mean,9145241,585,585,1,1,21696134.0,0.0,80536888.0
Maritime,1_analytic_mean,9425248,2787,2787,1,1,21659218.0,0.0,82367272.0
Savanes,1_analytic_mean,10154606,8494,8494,1,1,21653432.0,0.0,50030492.0
Savanes,1_analytic_mean,9716409,5069,5069,1,1,21647330.0,0.0,49420364.0
Plateaux,1_analytic_mean,10203089,8875,8875,1,1,21643664.0,0.0,50640620.0
Savanes,1_analytic_mean,10161281,8545,8545,1,1,21622926.0,0.0,50640620.0
Maritime,1_analytic_mean,9957473,6953,6953,1,1,21592104.0,0.0,81757144.0
Savanes,1_analytic_mean,10158919,8528,8528,1,1,21513102.0,0.0,50640620.0
Savanes,1_analytic_mean,9790805,5655,5655,1,1,21513102.0,0.0,48200108.0
Savanes,1_analytic_mean,10192973,8794,8794,1,1,21513102.0,0.0,50030492.0
Savanes,1_analytic_mean,10319135,9785,9785,1,1,21513102.0,0.0,48810236.0
Savanes,1_analytic_mean,9421688,2761,2761,1,1,21507000.0,0.0,50640620.0
Maritime,1_analytic_mean,9382331,2451,2451,1,1,21482590.0,0.0,79926760.0
Savanes,1_analytic_mean,9866106,6241,6241,1,1,21445988.0,0.0,48200108.0
Savanes,1_analytic_mean,9747487,5318,5318,1,1,21427684.0,0.0,49420364.0
Maritime,1_analytic_mean,10074313,7858,7858,1,1,21427680.0,0.0,76265992.0
Plateaux,1_analytic_mean,9233034,1276,1276,1,1,21417918.0,0.0,50030492.0
Savanes,1_analytic_mean,9211103,1101,1101,1,1,21415478.0,0.0,53691260.0
Maritime,1_analytic_mean,9887890,6412,6412,1,1,21390762.0,0.0,81147016.0
Savanes,1_analytic_mean,9444887,2938,2938,1,1,21378874.0,0.0,50030492.0
Savanes,1_analytic_mean,9670766,4710,4710,1,1,21311760.0,0.0,47589980.0
Savanes,1_analytic_mean,9295682,1766,1766,1,1,21305660.0,0.0,49420364.0
Savanes,1_analytic_mean,9749388,5333,5333,1,1,21305658.0,0.0,50030492.0
Maritime,1_analytic_mean,9838014,6022,6022,1,1,21305654.0,0.0,82977400.0
Maritime,1_analytic_mean,9708725,5008,5008,1,1,21275148.0,0.0,80536888.0
Savanes,1_analytic_mean,10259926,9323,9323,1,1,21250746.0,0.0,48810236.0
Maritime,1_analytic_mean,9109741,305,305,1,1,21244332.0,0.0,81147016.0
Maritime,1_analytic_mean,9296835,1774,1774,1,1,21244332.0,0.0,81147016.0
Savanes,1_analytic_mean,10128937,8288,8288,1,1,21238544.0,0.0,49420364.0
Maritime,1_analytic_mean,9560824,3841,3841,1,1,21236090.0,0.0,115314184.0
Savanes,1_analytic_mean,10117110,8196,8196,1,1,21208038.0,0.0,49420364.0
Savanes,1_analytic_mean,10120850,8225,8225,1,1,21201936.0,0.0,50030492.0
Maritime,1_analytic_mean,9795293,5689,5689,1,1,21189420.0,0.0,79316632.0
Savanes,1_analytic_mean,10248756,9235,9235,1,1,21147024.0,0.0,48200108.0
Maritime,1_analytic_mean,9484419,3242,3242,1,1,21147020.0,0.0,79316632.0
Maritime,1_analytic_mean,9245568,1374,1374,1,1,21147020.0,0.0,79926760.0
Savanes,1_analytic_mean,9605366,4196,4196,1,1,21116518.0,0.0,48810236.0
Maritime,1_analytic_mean,9325073,2000,2000,1,1,21110104.0,0.0,79316632.0
Maritime,1_analytic_mean,9650423,4550,4550,1,1,21110104.0,0.0,79316632.0
Maritime,1_analytic_mean,9563388,3861,3861,1,1,21110104.0,0.0,79316632.0
Maritime,1_analytic_mean,10127859,8280,8280,1,1,21110104.0,0.0,79316632.0
Savanes,1_analytic_mean,10110190,8141,8141,1,1,21104316.0,0.0,48810236.0
Savanes,1_analytic_mean,10296271,9608,9608,1,1,21104316.0,0.0,48810236.0
Savanes,1_analytic_mean,9346870,2170,2170,1,1,21104316.0,0.0,48810236.0
Savanes,1_analytic_mean,9293540,1750,1750,1,1,21104316.0,0.0,48810236.0
Savanes,1_analytic_mean,9644735,4507,4507,1,1,21098216.0,0.0,48200108.0
Savanes,1_analytic_mean,10304328,9669,9669,1,1,21092114.0,0.0,49420364.0
Maritime,1_analytic_mean,10154303,8492,8492,1,1,21079906.0,0.0,77486248.0
Maritime,1_analytic_mean,9293265,1748,1748,1,1,21079906.0,0.0,76265992.0
Maritime,1_analytic_mean,9659262,4621,4621,1,1,21079906.0,0.0,78706504.0
Savanes,1_analytic_mean,9313806,1910,1910,1,1,21073810.0,0.0,48810236.0
Savanes,1_analytic_mean,9284256,1679,1679,1,1,21073810.0,0.0,48810236.0
Savanes,1_analytic_mean,9778046,5554,5554,1,1,21073810.0,0.0,48200108.0
Maritime,1_analytic_mean,9506393,3415,3415,1,1,21073804.0,0.0,76265992.0
Savanes,1_analytic_mean,9840288,6038,6038,1,1,21067708.0,0.0,48200108.0
Plateaux,1_analytic_mean,9245541,1374,1374,1,1,21053122.0,0.0,50640620.0
Maritime,1_analytic_mean,9418172,2734,2734,1,1,21037198.0,0.0,82367272.0
Savanes,1_analytic_mean,10292802,9581,9581,1,1,21025000.0,0.0,49420364.0
Maritime,1_analytic_mean,9250257,1410,1410,1,1,21012792.0,0.0,76265992.0
Maritime,1_analytic_mean,9096945,207,207,1,1,20994488.0,0.0,77486248.0
Savanes,1_analytic_mean,10050963,7679,7679,1,1,20976188.0,0.0,51860876.0
Maritime,1_analytic_mean,10155021,8497,8497,1,1,20975876.0,0.0,78096376.0
Savanes,1_analytic_mean,9572563,3935,3935,1,1,20963988.0,0.0,46369724.0
Savanes,1_analytic_mean,9753705,5366,5366,1,1,20957886.0,0.0,48200108.0
Savanes,1_analytic_mean,9104788,267,267,1,1,20957884.0,0.0,53081132.0
Maritime,1_analytic_mean,10146782,8432,8432,1,1,20945678.0,0.0,77486248.0
Maritime,1_analytic_mean,9218608,1162,1162,1,1,20945678.0,0.0,78096376.0
Plateaux,1_analytic_mean,9252008,1424,1424,1,1,20931096.0,0.0,49420364.0
Maritime,1_analytic_mean,9322122,1976,1976,1,1,20908762.0,0.0,79316632.0
Savanes,1_analytic_mean,9714784,5057,5057,1,1,20902972.0,0.0,51860876.0
Savanes,1_analytic_mean,10232104,9104,9104,1,1,20884672.0,0.0,48200108.0
Maritime,1_analytic_mean,9913573,6615,6615,1,1,20878564.0,0.0,77486248.0
Maritime,1_analytic_mean,10160269,8538,8538,1,1,20860260.0,0.0,76265992.0
Savanes,1_analytic_mean,9101281,240,240,1,1,20848060.0,0.0,51250748.0
Maritime,1_analytic_mean,10345919,9994,9994,1,1,20848058.0,0.0,74435608.0
Maritime,1_analytic_mean,9754685,5373,5373,1,1,20841648.0,0.0,77486248.0
Maritime,1_analytic_mean,10306523,9685,9685,1,1,20841648.0,0.0,77486248.0
Savanes,1_analytic_mean,9975875,7098,7098,1,1,20829760.0,0.0,45759596.0
Savanes,1_analytic_mean,10160568,8540,8540,1,1,20823658.0,0.0,48200108.0
Savanes,1_analytic_mean,9615085,4272,4272,1,1,20823658.0,0.0,48810236.0
Savanes,1_analytic_mean,9826230,5927,5927,1,1,20823658.0,0.0,48200108.0
Maritime,1_analytic_mean,9787108,5626,5626,1,1,20811452.0,0.0,77486248.0
Maritime,1_analytic_mean,9838979,6029,6029,1,1,20811450.0,0.0,75655864.0
Maritime,1_analytic_mean,9245216,1371,1371,1,1,20774534.0,0.0,77486248.0
Savanes,1_analytic_mean,9488565,3273,3273,1,1,20707736.0,0.0,43929212.0
Plateaux,1_analytic_mean,10171658,8624,8624,1,1,20700532.0,0.0,49420364.0
Maritime,1_analytic_mean,10187122,8748,8748,1,1,20677224.0,0.0,76876120.0
Maritime,1_analytic_mean,9300859,1807,1807,1,1,20646716.0,0.0,82367272.0
Maritime,1_analytic_mean,9397397,2570,2570,1,1,20640308.0,0.0,76876120.0
Maritime,1_analytic_mean,9882528,6370,6370,1,1,20640306.0,0.0,76265992.0
Savanes,1_analytic_mean,9265889,1533,1533,1,1,20634518.0,0.0,47589980.0
Savanes,1_analytic_mean,10324370,9826,9826,1,1,20634518.0,0.0,47589980.0
Maritime,1_analytic_mean,10343560,9977,9977,1,1,20604008.0,0.0,75045736.0
Maritime,1_analytic_mean,9387086,2488,2488,1,1,20597908.0,0.0,76876120.0
Maritime,1_analytic_mean,9168792,770,770,1,1,20591804.0,0.0,77486248.0
Maritime,1_analytic_mean,9487133,3262,3262,1,1,20573194.0,0.0,75655864.0
Maritime,1_analytic_mean,9608725,4221,4221,1,1,20573194.0,0.0,76265992.0
Maritime,1_analytic_mean,9123650,416,416,1,1,20573194.0,0.0,75655864.0
Plateaux,1_analytic_mean,9445711,2944,2944,1,1,20554102.0,0.0,48810236.0
Savanes,1_analytic_mean,10017118,7414,7414,1,1,20530800.0,0.0,44539340.0
Savanes,1_analytic_mean,10029785,7514,7514,1,1,20530796.0,0.0,47589980.0
Savanes,1_analytic_mean,10093831,8013,8013,1,1,20518594.0,0.0,48200108.0
Maritime,1_analytic_mean,9384140,2465,2465,1,1,20506080.0,0.0,75655864.0
Maritime,1_analytic_mean,9284693,1682,1682,1,1,20506080.0,0.0,75655864.0
Maritime,1_analytic_mean,10245053,9206,9206,1,1,20506080.0,0.0,75655864.0
Savanes,1_analytic_mean,9958575,6961,6961,1,1,20500290.0,0.0,46979852.0
Savanes,1_analytic_mean,9653444,4574,4574,1,1,20475890.0,0.0,45149468.0
Maritime,1_analytic_mean,9467933,3117,3117,1,1,20475882.0,0.0,73825480.0
Maritime,1_analytic_mean,9248926,1400,1400,1,1,20475880.0,0.0,73825480.0
Savanes,1_analytic_mean,9707754,5001,5001,1,1,20445384.0,0.0,42098828.0
Savanes,1_analytic_mean,9305963,1848,1848,1,1,20427072.0,0.0,53081132.0
Plateaux,1_analytic_mean,10185625,8736,8736,1,1,20406388.0,0.0,49420364.0
Savanes,1_analytic_mean,10228855,9078,9078,1,1,20402672.0,0.0,44539340.0
Maritime,1_analytic_mean,9330430,2043,2043,1,1,20402666.0,0.0,73825480.0
Maritime,1_analytic_mean,10212250,8948,8948,1,1,20402666.0,0.0,74435608.0
Maritime,1_analytic_mean,10276976,9455,9455,1,1,20371852.0,0.0,74435608.0
Maritime,1_analytic_mean,9179580,856,856,1,1,20371852.0,0.0,74435608.0
Savanes,1_analytic_mean,10106778,8115,8115,1,1,20311152.0,0.0,46979852.0
Savanes,1_analytic_mean,9479786,3206,3206,1,1,20311152.0,0.0,46979852.0
Savanes,1_analytic_mean,9265075,1527,1527,1,1,20305050.0,0.0,52471004.0
Savanes,1_analytic_mean,9704209,4974,4974,1,1,20305050.0,0.0,46979852.0
Maritime,1_analytic_mean,9211527,1104,1104,1,1,20304738.0,0.0,74435608.0
Maritime,1_analytic_mean,10075343,7865,7865,1,1,20304738.0,0.0,74435608.0
Maritime,1_analytic_mean,9375403,2397,2397,1,1,20232804.0,0.0,74435608.0
Savanes,1_analytic_mean,9384417,2467,2467,1,1,20231834.0,0.0,46369724.0
Savanes,1_analytic_mean,10193868,8801,8801,1,1,20231834.0,0.0,46979852.0
Savanes,1_analytic_mean,9339104,2110,2110,1,1,20219632.0,0.0,46369724.0
Savanes,1_analytic_mean,9410040,2668,2668,1,1,20164720.0,0.0,46979852.0
Savanes,1_analytic_mean,9236402,1303,1303,1,1,20158620.0,0.0,42098828.0
Plateaux,1_analytic_mean,9818420,5867,5867,1,1,20145316.0,0.0,47589980.0
Savanes,1_analytic_mean,9838283,6024,6024,1,1,20097606.0,0.0,46369724.0
Savanes,1_analytic_mean,9969734,7050,7050,1,1,20073200.0,0.0,46369724.0
Maritime,1_analytic_mean,10169174,8604,8604,1,1,20036282.0,0.0,71384968.0
Maritime,1_analytic_mean,9378757,2423,2423,1,1,20031462.0,0.0,73215352.0
Maritime,1_analytic_mean,9122526,408,408,1,1,20030488.0,0.0,74435608.0
Maritime,1_analytic_mean,9592478,4092,4092,1,1,20030488.0,0.0,74435608.0
Savanes,1_analytic_mean,9555125,3797,3797,1,1,20018288.0,0.0,46369724.0
Maritime,1_analytic_mean,9606711,4205,4205,1,1,19969168.0,0.0,70774840.0
Maritime,1_analytic_mean,9263256,1512,1512,1,1,19957272.0,0.0,77486248.0
Maritime,1_analytic_mean,9295393,1764,1764,1,1,19951172.0,0.0,79316632.0
Maritime,1_analytic_mean,9471154,3142,3142,1,1,19951170.0,0.0,75655864.0
Savanes,1_analytic_mean,9924705,6699,6699,1,1,19926770.0,0.0,46369724.0
Savanes,1_analytic_mean,9405987,2636,2636,1,1,19896264.0,0.0,46369724.0
Savanes,1_analytic_mean,9531348,3613,3613,1,1,19896264.0,0.0,46369724.0
Savanes,1_analytic_mean,9688941,4855,4855,1,1,19890162.0,0.0,45149468.0
Savanes,1_analytic_mean,9796662,5699,5699,1,1,19884060.0,0.0,49420364.0
Maritime,1_analytic_mean,9156976,677,677,1,1,19877586.0,0.0,101891368.0
Savanes,1_analytic_mean,9859049,6186,6186,1,1,19871858.0,0.0,45149468.0
Savanes,1_analytic_mean,9860923,6200,6200,1,1,19865760.0,0.0,40878572.0
Savanes,1_analytic_mean,9976313,7101,7101,1,1,19847452.0,0.0,45149468.0
Maritime,1_analytic_mean,9277655,1626,1626,1,1,19834940.0,0.0,69554584.0
Savanes,1_analytic_mean,10220259,9009,9009,1,1,19810846.0,0.0,53691260.0
Maritime,1_analytic_mean,10344315,9982,9982,1,1,19798640.0,0.0,68944456.0
Savanes,1_analytic_mean,9355960,2242,2242,1,1,19792542.0,0.0,45759596.0
Maritime,1_analytic_mean,9981229,7137,7137,1,1,19767826.0,0.0,69554584.0
Maritime,1_analytic_mean,9770642,5498,5498,1,1,19762032.0,0.0,72605224.0
Maritime,1_analytic_mean,9625110,4351,4351,1,1,19755930.0,0.0,72605224.0
Maritime,1_analytic_mean,10328535,9859,9859,1,1,19755930.0,0.0,72605224.0
Savanes,1_analytic_mean,9997712,7262,7262,1,1,19731528.0,0.0,47589980.0
Savanes,1_analytic_mean,10045779,7637,7637,1,1,19719328.0,0.0,40878572.0
